Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,Latency_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,PDR_Percent
18:06:21.460,EVENT,TEST_START,Duration_ms=3600000,,,,,,,,,,
18:06:21.754,DATA,0x0023,0x001f,1,2,280,-77,,,,,,
18:06:21.767,DATA,0x001a,0x001a,1,1,120,-56,,,,,,
18:06:21.832,DATA,0x0029,0x001e,1,2,305,-72,,,,,,
18:06:21.851,DATA,0x0008,0x0005,1,2,261,-57,,,,,,
18:06:21.934,DATA,0x0017,0x001d,1,2,253,-59,,,,,,
18:06:22.075,DATA,0x000b,0x001c,1,3,471,-57,,,,,,
18:06:22.089,DATA,0x0019,0x0024,1,3,383,-59,,,,,,
18:06:22.121,DATA,0x0018,0x0018,1,1,119,-45,,,,,,
18:06:22.127,DATA,0x0025,0x0025,1,1,152,-60,,,,,,
18:06:22.140,DATA,0x0026,0x0026,1,1,123,-49,,,,,,
18:06:22.204,DATA,0x000c,0x001e,1,3,423,-72,,,,,,
18:06:22.228,DATA,0x0006,0x0006,1,1,148,-56,,,,,,
18:06:22.235,DATA,0x001d,0x001d,1,1,128,-56,,,,,,
18:06:22.255,DATA,0x0012,0x001c,1,3,437,-60,,,,,,
18:06:22.278,DATA,0x0028,0x0028,1,1,125,-51,,,,,,
18:06:22.401,DATA,0x000e,0x0024,1,3,408,-64,,,,,,
18:06:22.478,DATA,0x0013,0x001f,1,3,644,-66,,,,,,
18:06:22.639,DATA,0x0002,0x0005,1,2,295,-55,,,,,,
18:06:22.934,DATA,0x001a,0x001a,2,1,120,-55,,,,,,
18:06:22.944,DATA,0x0029,0x001e,2,2,363,-58,,,,,,
18:06:23.073,DATA,0x0017,0x001d,2,2,383,-60,,,,,,
18:06:23.098,DATA,0x0019,0x0024,2,3,401,-62,,,,,,
18:06:23.114,DATA,0x0025,0x0025,2,1,120,-60,,,,,,
18:06:23.158,DATA,0x001c,0x001c,2,1,242,-61,,,,,,
18:06:23.207,DATA,0x0026,0x0026,2,1,120,-46,,,,,,
18:06:23.224,DATA,0x0021,0x0018,2,2,285,-46,,,,,,
18:06:23.235,DATA,0x0006,0x0006,2,1,119,-55,,,,,,
18:06:23.346,DATA,0x0013,0x001f,2,3,402,-61,,,,,,
18:06:23.383,DATA,0x0028,0x0028,2,1,145,-51,,,,,,
18:06:23.588,DATA,0x0002,0x0005,2,2,245,-54,,,,,,
18:06:23.759,DATA,0x0011,0x0024,2,2,477,-60,,,,,,
18:06:23.925,DATA,0x0029,0x001e,3,2,248,-59,,,,,,
18:06:24.054,DATA,0x001a,0x001a,3,1,122,-56,,,,,,
18:06:24.126,DATA,0x0005,0x0005,3,1,123,-54,,,,,,
18:06:24.150,DATA,0x0025,0x0025,3,1,157,-68,,,,,,
